ID Race,Race,ID State,State,ID Year,Year,Household Income by Race,Household Income by Race Moe,Slug State
5,Pacific Islander,04000US12,Florida,2014,2014,47793,11803,florida
5,Pacific Islander,04000US13,Georgia,2014,2014,61760,19622,georgia
5,Pacific Islander,04000US15,Hawaii,2014,2014,56766,3783,hawaii
5,Pacific Islander,04000US16,Idaho,2014,2014,35906,4556,idaho
5,Pacific Islander,04000US17,Illinois,2014,2014,77540,51457,illinois
5,Pacific Islander,04000US18,Indiana,2014,2014,30250,19750,indiana
5,Pacific Islander,04000US19,Iowa,2014,2014,49112,28195,iowa
5,Pacific Islander,04000US21,Kentucky,2014,2014,27076,21664,kentucky
5,Pacific Islander,04000US22,Louisiana,2014,2014,55224,26772,louisiana
5,Pacific Islander,04000US24,Maryland,2014,2014,71075,15307,maryland
5,Pacific Islander,04000US25,Massachusetts,2014,2014,82692,11553,massachusetts
5,Pacific Islander,04000US27,Minnesota,2014,2014,52995,39583,minnesota
5,Pacific Islander,04000US29,Missouri,2014,2014,87851,72910,missouri
5,Pacific Islander,04000US31,Nebraska,2014,2014,68396,47037,nebraska
5,Pacific Islander,04000US32,Nevada,2014,2014,43178,19710,nevada
5,Pacific Islander,04000US34,New Jersey,2014,2014,47083,31699,new-jersey
5,Pacific Islander,04000US36,New York,2014,2014,30210,12137,new-york
5,Pacific Islander,04000US37,North Carolina,2014,2014,41953,12785,north-carolina
5,Pacific Islander,04000US40,Oklahoma,2014,2014,37487,12238,oklahoma
5,Pacific Islander,04000US41,Oregon,2014,2014,26987,10587,oregon
5,Pacific Islander,04000US42,Pennsylvania,2014,2014,56984,46059,pennsylvania
5,Pacific Islander,04000US45,South Carolina,2014,2014,32135,11158,south-carolina
5,Pacific Islander,04000US48,Texas,2014,2014,44367,7094,texas
5,Pacific Islander,04000US49,Utah,2014,2014,60929,12450,utah
5,Pacific Islander,04000US51,Virginia,2014,2014,108850,44310,virginia
5,Pacific Islander,04000US53,Washington,2014,2014,55027,15596,washington
5,Pacific Islander,04000US55,Wisconsin,2014,2014,45224,22530,wisconsin
6,Other,04000US01,Alabama,2014,2014,27688,2869,alabama
6,Other,04000US02,Alaska,2014,2014,46040,30812,alaska
6,Other,04000US04,Arizona,2014,2014,37428,1770,arizona
6,Other,04000US05,Arkansas,2014,2014,34780,5352,arkansas
6,Other,04000US06,California,2014,2014,46015,722,california
6,Other,04000US08,Colorado,2014,2014,40278,4092,colorado
6,Other,04000US09,Connecticut,2014,2014,34444,4321,connecticut
6,Other,04000US10,Delaware,2014,2014,40843,6203,delaware
6,Other,04000US11,District of Columbia,2014,2014,48019,8090,district-of-columbia
6,Other,04000US12,Florida,2014,2014,39652,2343,florida
6,Other,04000US13,Georgia,2014,2014,37174,3334,georgia
6,Other,04000US15,Hawaii,2014,2014,47059,3509,hawaii
6,Other,04000US16,Idaho,2014,2014,37185,5102,idaho
6,Other,04000US17,Illinois,2014,2014,46104,1218,illinois
6,Other,04000US18,Indiana,2014,2014,38922,4476,indiana
6,Other,04000US19,Iowa,2014,2014,45986,13103,iowa
6,Other,04000US20,Kansas,2014,2014,40960,3684,kansas
6,Other,04000US21,Kentucky,2014,2014,32914,4731,kentucky
6,Other,04000US22,Louisiana,2014,2014,39048,6584,louisiana
6,Other,04000US23,Maine,2014,2014,62188,25142,maine
6,Other,04000US24,Maryland,2014,2014,58343,4148,maryland
6,Other,04000US25,Massachusetts,2014,2014,30768,1512,massachusetts
6,Other,04000US26,Michigan,2014,2014,41522,4799,michigan
6,Other,04000US27,Minnesota,2014,2014,40064,4075,minnesota
6,Other,04000US28,Mississippi,2014,2014,46947,3847,mississippi
6,Other,04000US29,Missouri,2014,2014,27683,5431,missouri
6,Other,04000US30,Montana,2014,2014,56198,20622,montana
6,Other,04000US31,Nebraska,2014,2014,42465,6297,nebraska
6,Other,04000US32,Nevada,2014,2014,41947,2468,nevada
6,Other,04000US33,New Hampshire,2014,2014,29071,11596,new-hampshire
6,Other,04000US34,New Jersey,2014,2014,44072,1865,new-jersey
6,Other,04000US35,New Mexico,2014,2014,31712,1758,new-mexico
6,Other,04000US36,New York,2014,2014,35941,773,new-york
6,Other,04000US37,North Carolina,2014,2014,29978,1854,north-carolina
6,Other,04000US38,North Dakota,2014,2014,61565,16069,north-dakota
6,Other,04000US39,Ohio,2014,2014,35377,2831,ohio
6,Other,04000US40,Oklahoma,2014,2014,37384,2169,oklahoma
6,Other,04000US41,Oregon,2014,2014,37623,3416,oregon
6,Other,04000US42,Pennsylvania,2014,2014,31952,2554,pennsylvania
6,Other,04000US44,Rhode Island,2014,2014,31283,3467,rhode-island
6,Other,04000US45,South Carolina,2014,2014,30761,4400,south-carolina
6,Other,04000US46,South Dakota,2014,2014,36700,22013,south-dakota
6,Other,04000US47,Tennessee,2014,2014,29035,3447,tennessee
6,Other,04000US48,Texas,2014,2014,40139,906,texas
6,Other,04000US49,Utah,2014,2014,41712,3968,utah
6,Other,04000US51,Virginia,2014,2014,53147,5333,virginia
6,Other,04000US53,Washington,2014,2014,45208,3166,washington
6,Other,04000US54,West Virginia,2014,2014,22077,21111,west-virginia
6,Other,04000US55,Wisconsin,2014,2014,34564,2610,wisconsin
6,Other,04000US56,Wyoming,2014,2014,32398,18722,wyoming
6,Other,04000US72,Puerto Rico,2014,2014,16231,717,puerto-rico
7,Two Or More,04000US01,Alabama,2014,2014,37563,5758,alabama
7,Two Or More,04000US02,Alaska,2014,2014,63909,5767,alaska
7,Two Or More,04000US04,Arizona,2014,2014,48202,3193,arizona
7,Two Or More,04000US05,Arkansas,2014,2014,34603,4460,arkansas
7,Two Or More,04000US06,California,2014,2014,60587,1368,california
7,Two Or More,04000US08,Colorado,2014,2014,50134,2795,colorado
7,Two Or More,04000US09,Connecticut,2014,2014,52546,6666,connecticut
7,Two Or More,04000US10,Delaware,2014,2014,49267,5721,delaware
7,Two Or More,04000US11,District of Columbia,2014,2014,72691,27195,district-of-columbia
7,Two Or More,04000US12,Florida,2014,2014,42670,2007,florida
7,Two Or More,04000US13,Georgia,2014,2014,45775,4444,georgia
7,Two Or More,04000US15,Hawaii,2014,2014,69801,3252,hawaii
7,Two Or More,04000US16,Idaho,2014,2014,34297,6880,idaho
7,Two Or More,04000US17,Illinois,2014,2014,47687,4875,illinois
7,Two Or More,04000US18,Indiana,2014,2014,35339,6397,indiana
7,Two Or More,04000US19,Iowa,2014,2014,35681,3056,iowa
7,Two Or More,04000US20,Kansas,2014,2014,38214,5860,kansas
7,Two Or More,04000US21,Kentucky,2014,2014,38004,7241,kentucky
7,Two Or More,04000US22,Louisiana,2014,2014,38985,8987,louisiana
7,Two Or More,04000US23,Maine,2014,2014,32677,5723,maine
7,Two Or More,04000US24,Maryland,2014,2014,71686,6451,maryland
7,Two Or More,04000US25,Massachusetts,2014,2014,49743,3619,massachusetts
7,Two Or More,04000US26,Michigan,2014,2014,33040,2961,michigan
7,Two Or More,04000US27,Minnesota,2014,2014,43628,5159,minnesota
7,Two Or More,04000US28,Mississippi,2014,2014,32218,7033,mississippi
7,Two Or More,04000US29,Missouri,2014,2014,37676,4607,missouri
7,Two Or More,04000US30,Montana,2014,2014,40757,11193,montana
7,Two Or More,04000US31,Nebraska,2014,2014,38565,9133,nebraska
7,Two Or More,04000US32,Nevada,2014,2014,52305,6510,nevada
7,Two Or More,04000US33,New Hampshire,2014,2014,55106,16011,new-hampshire
7,Two Or More,04000US34,New Jersey,2014,2014,60607,7379,new-jersey
7,Two Or More,04000US35,New Mexico,2014,2014,33810,5413,new-mexico
7,Two Or More,04000US36,New York,2014,2014,49803,3216,new-york
7,Two Or More,04000US37,North Carolina,2014,2014,37547,3442,north-carolina
7,Two Or More,04000US38,North Dakota,2014,2014,41838,12036,north-dakota
7,Two Or More,04000US39,Ohio,2014,2014,35713,1937,ohio
7,Two Or More,04000US40,Oklahoma,2014,2014,44571,2763,oklahoma
7,Two Or More,04000US41,Oregon,2014,2014,37469,5396,oregon
7,Two Or More,04000US42,Pennsylvania,2014,2014,37432,2665,pennsylvania
7,Two Or More,04000US44,Rhode Island,2014,2014,40536,8422,rhode-island
7,Two Or More,04000US45,South Carolina,2014,2014,42925,9271,south-carolina
7,Two Or More,04000US46,South Dakota,2014,2014,50333,10868,south-dakota
7,Two Or More,04000US47,Tennessee,2014,2014,34383,3616,tennessee
7,Two Or More,04000US48,Texas,2014,2014,49174,2280,texas
7,Two Or More,04000US49,Utah,2014,2014,48794,5067,utah
7,Two Or More,04000US50,Vermont,2014,2014,43973,6715,vermont
7,Two Or More,04000US51,Virginia,2014,2014,67610,4762,virginia
7,Two Or More,04000US53,Washington,2014,2014,53999,3283,washington
7,Two Or More,04000US54,West Virginia,2014,2014,32967,10351,west-virginia
7,Two Or More,04000US55,Wisconsin,2014,2014,41193,4053,wisconsin
7,Two Or More,04000US56,Wyoming,2014,2014,29451,15606,wyoming
7,Two Or More,04000US72,Puerto Rico,2014,2014,20092,1233,puerto-rico
8,White Non-Hispanic,04000US01,Alabama,2014,2014,50076,594,alabama
8,White Non-Hispanic,04000US02,Alaska,2014,2014,80656,2297,alaska
8,White Non-Hispanic,04000US04,Arizona,2014,2014,55321,662,arizona
8,White Non-Hispanic,04000US05,Arkansas,2014,2014,45456,848,arkansas
8,White Non-Hispanic,04000US06,California,2014,2014,73017,624,california
8,White Non-Hispanic,04000US08,Colorado,2014,2014,67360,772,colorado
8,White Non-Hispanic,04000US09,Connecticut,2014,2014,78959,1453,connecticut
8,White Non-Hispanic,04000US10,Delaware,2014,2014,65361,1815,delaware
8,White Non-Hispanic,04000US11,District of Columbia,2014,2014,117134,4932,district-of-columbia
8,White Non-Hispanic,04000US12,Florida,2014,2014,52321,336,florida
8,White Non-Hispanic,04000US13,Georgia,2014,2014,57555,763,georgia
8,White Non-Hispanic,04000US15,Hawaii,2014,2014,70259,2593,hawaii
8,White Non-Hispanic,04000US16,Idaho,2014,2014,49536,1343,idaho
8,White Non-Hispanic,04000US17,Illinois,2014,2014,64349,611,illinois
8,White Non-Hispanic,04000US18,Indiana,2014,2014,52105,390,indiana
8,White Non-Hispanic,04000US19,Iowa,2014,2014,55243,705,iowa
8,White Non-Hispanic,04000US20,Kansas,2014,2014,56010,713,kansas
8,White Non-Hispanic,04000US21,Kentucky,2014,2014,45179,627,kentucky
8,White Non-Hispanic,04000US22,Louisiana,2014,2014,54940,981,louisiana
8,White Non-Hispanic,04000US23,Maine,2014,2014,50041,944,maine
8,White Non-Hispanic,04000US24,Maryland,2014,2014,82846,1279,maryland
8,White Non-Hispanic,04000US25,Massachusetts,2014,2014,75598,672,massachusetts
8,White Non-Hispanic,04000US26,Michigan,2014,2014,53496,497,michigan
8,White Non-Hispanic,04000US27,Minnesota,2014,2014,64824,768,minnesota
8,White Non-Hispanic,04000US28,Mississippi,2014,2014,48844,1222,mississippi
8,White Non-Hispanic,04000US29,Missouri,2014,2014,51383,441,missouri
8,White Non-Hispanic,04000US30,Montana,2014,2014,48005,1303,montana
8,White Non-Hispanic,04000US31,Nebraska,2014,2014,55976,718,nebraska
8,White Non-Hispanic,04000US32,Nevada,2014,2014,56514,1134,nevada
8,White Non-Hispanic,04000US33,New Hampshire,2014,2014,67318,1531,new-hampshire
8,White Non-Hispanic,04000US34,New Jersey,2014,2014,82182,728,new-jersey
8,White Non-Hispanic,04000US35,New Mexico,2014,2014,53422,1741,new-mexico
8,White Non-Hispanic,04000US36,New York,2014,2014,68283,519,new-york
8,White Non-Hispanic,04000US37,North Carolina,2014,2014,52759,588,north-carolina
8,White Non-Hispanic,04000US38,North Dakota,2014,2014,61864,1182,north-dakota
8,White Non-Hispanic,04000US39,Ohio,2014,2014,52815,445,ohio
8,White Non-Hispanic,04000US40,Oklahoma,2014,2014,51525,474,oklahoma
8,White Non-Hispanic,04000US41,Oregon,2014,2014,52915,777,oregon
8,White Non-Hispanic,04000US42,Pennsylvania,2014,2014,57540,503,pennsylvania
8,White Non-Hispanic,04000US44,Rhode Island,2014,2014,61406,1445,rhode-island
8,White Non-Hispanic,04000US45,South Carolina,2014,2014,52356,593,south-carolina
8,White Non-Hispanic,04000US46,South Dakota,2014,2014,53187,1574,south-dakota
8,White Non-Hispanic,04000US47,Tennessee,2014,2014,48218,698,tennessee
8,White Non-Hispanic,04000US48,Texas,2014,2014,65786,456,texas
8,White Non-Hispanic,04000US49,Utah,2014,2014,63994,972,utah
8,White Non-Hispanic,04000US50,Vermont,2014,2014,54640,1681,vermont
8,White Non-Hispanic,04000US51,Virginia,2014,2014,70878,707,virginia
8,White Non-Hispanic,04000US53,Washington,2014,2014,63519,806,washington
8,White Non-Hispanic,04000US54,West Virginia,2014,2014,41673,673,west-virginia
8,White Non-Hispanic,04000US55,Wisconsin,2014,2014,56083,410,wisconsin
8,White Non-Hispanic,04000US56,Wyoming,2014,2014,60360,1647,wyoming
8,White Non-Hispanic,04000US72,Puerto Rico,2014,2014,27995,9478,puerto-rico
9,Hispanic,04000US01,Alabama,2014,2014,31664,2519,alabama
9,Hispanic,04000US02,Alaska,2014,2014,54996,9276,alaska
9,Hispanic,04000US04,Arizona,2014,2014,39180,1080,arizona
9,Hispanic,04000US05,Arkansas,2014,2014,35348,1947,arkansas
9,Hispanic,04000US06,California,2014,2014,47434,478,california
9,Hispanic,04000US08,Colorado,2014,2014,44174,1575,colorado
9,Hispanic,04000US09,Connecticut,2014,2014,39148,2365,connecticut
9,Hispanic,04000US10,Delaware,2014,2014,50525,2696,delaware
9,Hispanic,04000US11,District of Columbia,2014,2014,63065,13111,district-of-columbia
9,Hispanic,04000US12,Florida,2014,2014,40903,509,florida
9,Hispanic,04000US13,Georgia,2014,2014,39492,1985,georgia
9,Hispanic,04000US15,Hawaii,2014,2014,58683,6111,hawaii
9,Hispanic,04000US16,Idaho,2014,2014,39070,2666,idaho
9,Hispanic,04000US17,Illinois,2014,2014,47466,972,illinois
9,Hispanic,04000US18,Indiana,2014,2014,41125,2443,indiana
9,Hispanic,04000US19,Iowa,2014,2014,42447,4370,iowa
9,Hispanic,04000US20,Kansas,2014,2014,39869,2524,kansas
9,Hispanic,04000US21,Kentucky,2014,2014,33991,4160,kentucky
9,Hispanic,04000US22,Louisiana,2014,2014,44938,2972,louisiana
9,Hispanic,04000US23,Maine,2014,2014,52477,13726,maine
9,Hispanic,04000US24,Maryland,2014,2014,63020,3545,maryland
9,Hispanic,04000US25,Massachusetts,2014,2014,34507,1948,massachusetts
9,Hispanic,04000US26,Michigan,2014,2014,42649,1934,michigan
9,Hispanic,04000US27,Minnesota,2014,2014,42060,2718,minnesota
9,Hispanic,04000US28,Mississippi,2014,2014,41723,3287,mississippi
9,Hispanic,04000US29,Missouri,2014,2014,39724,3729,missouri
9,Hispanic,04000US30,Montana,2014,2014,36281,4044,montana
9,Hispanic,04000US31,Nebraska,2014,2014,40050,1997,nebraska
9,Hispanic,04000US32,Nevada,2014,2014,43640,2285,nevada
9,Hispanic,04000US33,New Hampshire,2014,2014,44520,8576,new-hampshire
9,Hispanic,04000US34,New Jersey,2014,2014,47794,1742,new-jersey
9,Hispanic,04000US35,New Mexico,2014,2014,38236,1874,new-mexico
9,Hispanic,04000US36,New York,2014,2014,40740,773,new-york
9,Hispanic,04000US37,North Carolina,2014,2014,32463,1768,north-carolina
9,Hispanic,04000US38,North Dakota,2014,2014,44516,10601,north-dakota
9,Hispanic,04000US39,Ohio,2014,2014,38794,2925,ohio
9,Hispanic,04000US40,Oklahoma,2014,2014,37783,1661,oklahoma
9,Hispanic,04000US41,Oregon,2014,2014,39780,1987,oregon
9,Hispanic,04000US42,Pennsylvania,2014,2014,35231,1450,pennsylvania
9,Hispanic,04000US44,Rhode Island,2014,2014,30797,2316,rhode-island
9,Hispanic,04000US45,South Carolina,2014,2014,35595,2307,south-carolina
9,Hispanic,04000US46,South Dakota,2014,2014,43338,12669,south-dakota
9,Hispanic,04000US47,Tennessee,2014,2014,35941,2292,tennessee
9,Hispanic,04000US48,Texas,2014,2014,41177,427,texas
9,Hispanic,04000US49,Utah,2014,2014,42772,2399,utah
9,Hispanic,04000US50,Vermont,2014,2014,50538,15474,vermont
9,Hispanic,04000US51,Virginia,2014,2014,60491,1911,virginia
9,Hispanic,04000US53,Washington,2014,2014,47010,1725,washington
9,Hispanic,04000US54,West Virginia,2014,2014,34907,12351,west-virginia
9,Hispanic,04000US55,Wisconsin,2014,2014,37140,1535,wisconsin
9,Hispanic,04000US56,Wyoming,2014,2014,43002,2923,wyoming
9,Hispanic,04000US72,Puerto Rico,2014,2014,18862,364,puerto-rico
0,Total,04000US01,Alabama,2013,2013,42849,641,alabama
0,Total,04000US02,Alaska,2013,2013,72237,1892,alaska
0,Total,04000US04,Arizona,2013,2013,48510,587,arizona
0,Total,04000US05,Arkansas,2013,2013,40511,710,arkansas
0,Total,04000US06,California,2013,2013,60190,255,california
0,Total,04000US08,Colorado,2013,2013,58823,808,colorado
0,Total,04000US09,Connecticut,2013,2013,67098,1058,connecticut
0,Total,04000US10,Delaware,2013,2013,57846,1876,delaware
0,Total,04000US11,District of Columbia,2013,2013,67572,3383,district-of-columbia
0,Total,04000US12,Florida,2013,2013,46036,310,florida
0,Total,04000US13,Georgia,2013,2013,47829,628,georgia
0,Total,04000US15,Hawaii,2013,2013,68020,1523,hawaii
0,Total,04000US16,Idaho,2013,2013,46783,930,idaho
0,Total,04000US17,Illinois,2013,2013,56210,403,illinois
0,Total,04000US18,Indiana,2013,2013,47529,516,indiana
0,Total,04000US19,Iowa,2013,2013,52229,533,iowa
0,Total,04000US20,Kansas,2013,2013,50972,609,kansas
0,Total,04000US21,Kentucky,2013,2013,43399,650,kentucky
0,Total,04000US22,Louisiana,2013,2013,44164,869,louisiana
0,Total,04000US23,Maine,2013,2013,46974,797,maine
0,Total,04000US24,Maryland,2013,2013,72483,718,maryland
0,Total,04000US25,Massachusetts,2013,2013,66768,715,massachusetts
0,Total,04000US26,Michigan,2013,2013,48273,378,michigan
0,Total,04000US27,Minnesota,2013,2013,60702,432,minnesota
0,Total,04000US28,Mississippi,2013,2013,37963,1029,mississippi
0,Total,04000US29,Missouri,2013,2013,46931,427,missouri
0,Total,04000US30,Montana,2013,2013,46972,1140,montana
0,Total,04000US31,Nebraska,2013,2013,51440,493,nebraska
0,Total,04000US32,Nevada,2013,2013,51230,589,nevada
0,Total,04000US33,New Hampshire,2013,2013,64230,1347,new-hampshire
0,Total,04000US34,New Jersey,2013,2013,70165,546,new-jersey
0,Total,04000US35,New Mexico,2013,2013,43872,950,new-mexico
0,Total,04000US36,New York,2013,2013,57369,431,new-york
0,Total,04000US37,North Carolina,2013,2013,45906,424,north-carolina
0,Total,04000US38,North Dakota,2013,2013,55759,1452,north-dakota
0,Total,04000US39,Ohio,2013,2013,48081,406,ohio
0,Total,04000US40,Oklahoma,2013,2013,45690,534,oklahoma
0,Total,04000US41,Oregon,2013,2013,50251,532,oregon
0,Total,04000US42,Pennsylvania,2013,2013,52007,256,pennsylvania
0,Total,04000US44,Rhode Island,2013,2013,55902,1902,rhode-island
0,Total,04000US45,South Carolina,2013,2013,44163,659,south-carolina
0,Total,04000US46,South Dakota,2013,2013,48947,1091,south-dakota
0,Total,04000US47,Tennessee,2013,2013,44297,501,tennessee
0,Total,04000US48,Texas,2013,2013,51704,238,texas
0,Total,04000US49,Utah,2013,2013,59770,762,utah
0,Total,04000US50,Vermont,2013,2013,52578,1561,vermont
0,Total,04000US51,Virginia,2013,2013,62666,665,virginia
0,Total,04000US53,Washington,2013,2013,58405,671,washington
0,Total,04000US54,West Virginia,2013,2013,41253,746,west-virginia
0,Total,04000US55,Wisconsin,2013,2013,51467,370,wisconsin
0,Total,04000US56,Wyoming,2013,2013,58752,1796,wyoming
0,Total,04000US72,Puerto Rico,2013,2013,19183,313,puerto-rico
1,White,04000US01,Alabama,2013,2013,49465,726,alabama
1,White,04000US02,Alaska,2013,2013,79102,2827,alaska
1,White,04000US04,Arizona,2013,2013,50487,437,arizona
1,White,04000US05,Arkansas,2013,2013,43950,894,arkansas
1,White,04000US06,California,2013,2013,62412,336,california
1,White,04000US08,Colorado,2013,2013,61067,488,colorado
1,White,04000US09,Connecticut,2013,2013,73486,1287,connecticut
1,White,04000US10,Delaware,2013,2013,61227,1582,delaware
1,White,04000US11,District of Columbia,2013,2013,111886,4044,district-of-columbia
1,White,04000US12,Florida,2013,2013,48794,478,florida
1,White,04000US13,Georgia,2013,2013,54717,697,georgia
1,White,04000US15,Hawaii,2013,2013,66794,2459,hawaii
1,White,04000US16,Idaho,2013,2013,47378,1093,idaho
1,White,04000US17,Illinois,2013,2013,61156,356,illinois
1,White,04000US18,Indiana,2013,2013,50359,431,indiana
1,White,04000US19,Iowa,2013,2013,53351,756,iowa
1,White,04000US20,Kansas,2013,2013,52515,836,kansas
1,White,04000US21,Kentucky,2013,2013,45019,610,kentucky
1,White,04000US22,Louisiana,2013,2013,54230,1070,louisiana
1,White,04000US23,Maine,2013,2013,47138,858,maine
1,White,04000US24,Maryland,2013,2013,81199,835,maryland
1,White,04000US25,Massachusetts,2013,2013,71042,738,massachusetts
1,White,04000US26,Michigan,2013,2013,51708,365,michigan
1,White,04000US27,Minnesota,2013,2013,62634,587,minnesota
1,White,04000US28,Mississippi,2013,2013,47382,1072,mississippi
1,White,04000US29,Missouri,2013,2013,49954,433,missouri
1,White,04000US30,Montana,2013,2013,48400,1283,montana
1,White,04000US31,Nebraska,2013,2013,53010,735,nebraska
1,White,04000US32,Nevada,2013,2013,54271,937,nevada
1,White,04000US33,New Hampshire,2013,2013,64786,1388,new-hampshire
1,White,04000US34,New Jersey,2013,2013,75688,793,new-jersey
1,White,04000US35,New Mexico,2013,2013,46443,1072,new-mexico
1,White,04000US36,New York,2013,2013,64108,650,new-york
1,White,04000US37,North Carolina,2013,2013,51132,444,north-carolina
1,White,04000US38,North Dakota,2013,2013,58349,1649,north-dakota
1,White,04000US39,Ohio,2013,2013,51328,298,ohio
1,White,04000US40,Oklahoma,2013,2013,48898,739,oklahoma
1,White,04000US41,Oregon,2013,2013,51015,568,oregon
1,White,04000US42,Pennsylvania,2013,2013,55452,389,pennsylvania
1,White,04000US44,Rhode Island,2013,2013,61198,1312,rhode-island
1,White,04000US45,South Carolina,2013,2013,51262,565,south-carolina
1,White,04000US46,South Dakota,2013,2013,51115,986,south-dakota
1,White,04000US47,Tennessee,2013,2013,47435,519,tennessee
1,White,04000US48,Texas,2013,2013,54802,437,texas
1,White,04000US49,Utah,2013,2013,61311,561,utah
1,White,04000US50,Vermont,2013,2013,52789,1756,vermont
1,White,04000US51,Virginia,2013,2013,67430,793,virginia
1,White,04000US53,Washington,2013,2013,60183,468,washington
1,White,04000US54,West Virginia,2013,2013,41568,789,west-virginia
1,White,04000US55,Wisconsin,2013,2013,53763,547,wisconsin
1,White,04000US56,Wyoming,2013,2013,60110,1278,wyoming
1,White,04000US72,Puerto Rico,2013,2013,19459,427,puerto-rico
2,Black,04000US01,Alabama,2013,2013,29210,918,alabama
2,Black,04000US02,Alaska,2013,2013,51780,13403,alaska
2,Black,04000US04,Arizona,2013,2013,36528,1558,arizona
2,Black,04000US05,Arkansas,2013,2013,25540,1430,arkansas
2,Black,04000US06,California,2013,2013,40856,952,california
2,Black,04000US08,Colorado,2013,2013,43145,2930,colorado
2,Black,04000US09,Connecticut,2013,2013,41286,1913,connecticut
2,Black,04000US10,Delaware,2013,2013,51995,3091,delaware
2,Black,04000US11,District of Columbia,2013,2013,38124,3081,district-of-columbia
2,Black,04000US12,Florida,2013,2013,32956,852,florida
2,Black,04000US13,Georgia,2013,2013,35288,639,georgia
2,Black,04000US15,Hawaii,2013,2013,66629,10904,hawaii
2,Black,04000US16,Idaho,2013,2013,41579,31710,idaho
2,Black,04000US17,Illinois,2013,2013,32244,656,illinois
2,Black,04000US18,Indiana,2013,2013,29509,1441,indiana
2,Black,04000US19,Iowa,2013,2013,28526,3304,iowa
2,Black,04000US20,Kansas,2013,2013,31589,1225,kansas
2,Black,04000US21,Kentucky,2013,2013,29703,2266,kentucky
2,Black,04000US22,Louisiana,2013,2013,27090,625,louisiana
2,Black,04000US23,Maine,2013,2013,22007,10222,maine
2,Black,04000US24,Maryland,2013,2013,57907,1422,maryland
2,Black,04000US25,Massachusetts,2013,2013,44157,2698,massachusetts
2,Black,04000US26,Michigan,2013,2013,28441,794,michigan
2,Black,04000US27,Minnesota,2013,2013,31021,2315,minnesota
2,Black,04000US28,Mississippi,2013,2013,25184,886,mississippi
2,Black,04000US29,Missouri,2013,2013,31949,1012,missouri
2,Black,04000US30,Montana,2013,2013,26414,21871,montana
2,Black,04000US31,Nebraska,2013,2013,27786,3080,nebraska
2,Black,04000US32,Nevada,2013,2013,34629,3093,nevada
2,Black,04000US33,New Hampshire,2013,2013,46818,13504,new-hampshire
2,Black,04000US34,New Jersey,2013,2013,44124,1767,new-jersey
2,Black,04000US35,New Mexico,2013,2013,45829,6662,new-mexico
2,Black,04000US36,New York,2013,2013,40522,754,new-york
2,Black,04000US37,North Carolina,2013,2013,32092,526,north-carolina
2,Black,04000US38,North Dakota,2013,2013,28829,7441,north-dakota
2,Black,04000US39,Ohio,2013,2013,28023,917,ohio
2,Black,04000US40,Oklahoma,2013,2013,30043,1799,oklahoma
2,Black,04000US41,Oregon,2013,2013,30806,5045,oregon
2,Black,04000US42,Pennsylvania,2013,2013,32186,949,pennsylvania
2,Black,04000US44,Rhode Island,2013,2013,32122,3270,rhode-island
2,Black,04000US45,South Carolina,2013,2013,29289,947,south-carolina
2,Black,04000US46,South Dakota,2013,2013,40083,14418,south-dakota
2,Black,04000US47,Tennessee,2013,2013,32086,759,tennessee
2,Black,04000US48,Texas,2013,2013,37608,756,texas
2,Black,04000US49,Utah,2013,2013,32969,8841,utah
2,Black,04000US50,Vermont,2013,2013,53505,15564,vermont
2,Black,04000US51,Virginia,2013,2013,41828,933,virginia
2,Black,04000US53,Washington,2013,2013,40760,3099,washington
2,Black,04000US54,West Virginia,2013,2013,30500,3872,west-virginia
2,Black,04000US55,Wisconsin,2013,2013,26935,1122,wisconsin
2,Black,04000US56,Wyoming,2013,2013,41432,20807,wyoming
2,Black,04000US72,Puerto Rico,2013,2013,18463,1154,puerto-rico
3,Native American,04000US01,Alabama,2013,2013,38333,7989,alabama
3,Native American,04000US02,Alaska,2013,2013,40705,2128,alaska
3,Native American,04000US04,Arizona,2013,2013,30582,1721,arizona
3,Native American,04000US05,Arkansas,2013,2013,41330,9816,arkansas
3,Native American,04000US06,California,2013,2013,44879,2506,california
3,Native American,04000US08,Colorado,2013,2013,35858,5521,colorado
3,Native American,04000US09,Connecticut,2013,2013,65983,19915,connecticut
3,Native American,04000US10,Delaware,2013,2013,34390,10120,delaware
3,Native American,04000US11,District of Columbia,2013,2013,67373,40861,district-of-columbia
3,Native American,04000US12,Florida,2013,2013,42095,8142,florida
3,Native American,04000US13,Georgia,2013,2013,44849,6242,georgia
3,Native American,04000US16,Idaho,2013,2013,38168,6979,idaho
3,Native American,04000US17,Illinois,2013,2013,40336,8406,illinois
3,Native American,04000US18,Indiana,2013,2013,36951,3778,indiana
3,Native American,04000US19,Iowa,2013,2013,35082,13689,iowa
3,Native American,04000US20,Kansas,2013,2013,46303,15037,kansas
3,Native American,04000US21,Kentucky,2013,2013,27276,22874,kentucky
3,Native American,04000US22,Louisiana,2013,2013,42417,7407,louisiana
3,Native American,04000US23,Maine,2013,2013,38495,12159,maine
3,Native American,04000US24,Maryland,2013,2013,49080,8834,maryland
3,Native American,04000US25,Massachusetts,2013,2013,38297,12195,massachusetts
3,Native American,04000US26,Michigan,2013,2013,35838,3499,michigan
3,Native American,04000US27,Minnesota,2013,2013,35764,4123,minnesota
3,Native American,04000US28,Mississippi,2013,2013,28182,6184,mississippi
